code,name,lat,lon,demand_factor
FCA,"Glacier Park International Airport (Kalispell, US)",48.310501,-114.255997,1.0
GPT,"Gulfport Biloxi International Airport (Gulfport, US)",30.405582,-89.069836,1.0
GRB,"Austin Straubel International Airport (Green Bay, US)",44.483459,-88.130805,1.0
GRF,"Gray Army Air Field (Fort Lewis/Tacoma, US)",47.07920074,-122.5810013,1.0
GRI,"Central Nebraska Regional Airport (Grand Island, US)",40.967498779296875,-98.30960083007812,1.0
GRK,"Killeen Regional Airport / Robert Gray Army Airfield (Fort Cavazos, US)",31.0672,-97.828903,1.0
GRR,"Gerald R. Ford International Airport (Grand Rapids, US)",42.880798,-85.522797,1.3
GSB,"Seymour Johnson Air Force Base (Goldsboro, US)",35.339401,-77.960602,1.0
GSO,"Piedmont Triad International Airport (Greensboro, US)",36.09937,-79.937262,1.3
GSP,"Greenville-Spartanburg International Airport (Greenville/Greer/Spartanburg, US)",34.895699,-82.218903,1.0
GTF,"Great Falls International Airport (Great Falls, US)",47.481998,-111.371002,1.0
GTR,"Golden Triangle Regional Airport (Columbus/W Point/Starkville, US)",33.450298,-88.5914,1.0
GUC,"Gunnison Crested Butte Regional Airport (Gunnison, US)",38.534672,-106.934566,1.0
GUP,"Gallup Municipal Airport (Gallup, US)",35.511653,-108.788166,1.0
GUS,"Grissom Air Reserve Base (Peru, US)",40.648102,-86.1521,1.0
GUY,"Guymon Municipal Airport (Guymon, US)",36.6851005554,-101.508003235,1.0
GWO,"Greenwood–Leflore Airport (Greenwood, US)",33.495025,-90.088204,1.0
PNX,"North Texas Regional Airport Perrin Field (Denison, US)",33.7141,-96.673698,1.0
GYY,"Gary/Chicago International Airport (Gary, US)",41.617087,-87.413206,1.0
DSY,"Dara Sakor International Airport (Ta Noun, KH)",10.914244,103.226652,1.3
KTI,"Techo International Airport (Phnom Penh (Boeng Khyang), KH)",11.359987,104.921272,1.3
HBG,"Hattiesburg Bobby L Chain Municipal Airport (Hattiesburg, US)",31.26479912,-89.25279999,1.0
HBR,"Hobart Regional Airport (Hobart, US)",34.991317,-99.051313,1.0
HDN,"Yampa Valley Airport (Hayden, US)",40.481201,-107.218002,1.0
MNZ,"Manassas Regional Airport/Harry P. Davis Field (Manassas, US)",38.721401,-77.515404,1.0
HFD,"Hartford Brainard Airport (Hartford, US)",41.736698150635,-72.649398803711,1.0
HGR,"Hagerstown Regional Richard A Henson Field (Hagerstown, US)",39.708771,-77.728014,1.0
HHR,"Jack Northrop Field Hawthorne Municipal Airport (Hawthorne, US)",33.922798,-118.334999,1.0
HIB,"Range Regional Airport (Hibbing, US)",47.384831,-92.836905,1.0
HIF,"Hill Air Force Base (Ogden, US)",41.12403,-111.973086,1.0
HII,"Lake Havasu City Airport (Lake Havasu City, US)",34.570506,-114.357745,1.0
HIO,"Portland Hillsboro Airport (Portland, US)",45.540401,-122.949997,1.0
HKY,"Hickory Regional Airport (Hickory, US)",35.74110031,-81.38950348,1.0
HLG,"Wheeling Ohio County Airport (Wheeling, US)",40.1749992371,-80.6463012695,1.0
HLN,"Helena Regional Airport (Helena, US)",46.6068,-111.983002,1.0
HMN,"Holloman Air Force Base (Alamogordo, US)",32.852501,-106.107002,1.0
HOB,"Lea County Regional Airport (Hobbs, US)",32.6875,-103.217003,1.0
HON,"Huron Regional Airport (Huron, US)",44.385201,-98.2285,1.0
HOP,"Campbell Army Airfield (Fort Campbell) (Fort Campbell, US)",36.674154,-87.48974,1.0
HOT,"Memorial Field Airport (Hot Springs, US)",34.4788,-93.096262,1.0
HOU,"William P. Hobby Airport (Houston, US)",29.645336,-95.276812,1.3
HPN,"Westchester County Airport (White Plains, US)",41.06700134277344,-73.70760345458984,1.0
HQM,"Bowerman Airport (Hoquiam, US)",46.971199035599994,-123.93699646,1.0
HRL,"Valley International Airport (Harlingen, US)",26.228500366210938,-97.65440368652344,1.0
HRO,"Boone County Airport (Harrison, US)",36.26150131225586,-93.15470123291016,1.0
HST,"Homestead Air Reserve Base (Homestead, US)",25.4886,-80.383598,1.0
HSV,"Huntsville International Airport (Huntsville, US)",34.636244,-86.774378,1.0
HTS,"Tri-State Airport / Milton J. Ferguson Field (Huntington, US)",38.366699,-82.557999,1.0
HUA,"Redstone Army Air Field (Redstone Arsnl Huntsville, US)",34.67869949,-86.68479919,1.0
HUF,"Terre Haute Regional Airport, Hulman Field (Terre Haute, US)",39.4515,-87.307602,1.0
HUL,"Houlton International Airport (Houlton, US)",46.1231002808,-67.792098999,1.0
HUT,"Hutchinson Municipal Airport (Hutchinson, US)",38.0654983521,-97.86060333250002,1.0
HVN,"Tweed New Haven Airport (New Haven, US)",41.262869,-72.887694,1.0
HVR,"Havre City County Airport (Havre, US)",48.541387,-109.762859,1.0
HWO,"North Perry Airport (Hollywood, US)",26.0012,-80.2407,1.0
HHH,"Hilton Head Airport (Hilton Head Island, US)",32.2244,-80.697502,1.0
HYA,"Cape Cod Gateway Airport (Hyannis, US)",41.6693,-70.280403,1.0
HYR,"Sawyer County Airport (Hayward, US)",46.025199890100005,-91.44429779050002,1.0
HYS,"Hays Regional Airport (Hays, US)",38.844521,-99.273148,1.0
JFN,"Northeast Ohio Regional Airport (Ashtabula, US)",41.778,-80.695503,1.0
IAB,"McConnell Air Force Base (Wichita, US)",37.621899,-97.268204,1.0
IAD,"Washington Dulles International Airport (Dulles, US)",38.9445,-77.455803,1.3
IAG,"Niagara Falls International Airport (Niagara Falls, US)",43.1073,-78.946198,1.0
IAH,"George Bush Intercontinental Airport (Houston, US)",29.9844,-95.3414,1.3
ICT,"Wichita Dwight D. Eisenhower National Airport (Wichita, US)",37.650314,-97.428583,1.0
IDA,"Idaho Falls Regional Airport (Idaho Falls, US)",43.514599,-112.070999,1.0
IFP,"Laughlin Bullhead International Airport (Bullhead City, US)",35.154726,-114.559322,1.0
IGM,"Kingman Airport (Kingman, US)",35.259499,-113.938004,1.0
IKK,"Greater Kankakee Airport (Kankakee, US)",41.07139968869999,-87.8462982178,1.0
ILG,"Wilmington Airport (Wilmington, US)",39.678699,-75.606499,1.0
ILM,"Wilmington International Airport (Wilmington, US)",34.272345,-77.905117,1.0
ILN,"Wilmington Airpark (Wilmington, US)",39.427898407,-83.792098999,1.0
IMT,"Ford Airport (Kingsford, US)",45.81911,-88.114557,1.0
IND,"Indianapolis International Airport (Indianapolis, US)",39.7173,-86.294403,1.3
INK,"Winkler County Airport (Wink, US)",31.7796,-103.200996,1.0
INL,"Falls International Airport (International Falls, US)",48.566200256347656,-93.4030990600586,1.0
INT,"Smith Reynolds Airport (Winston Salem, US)",36.13370132446289,-80.22200012207031,1.0
INW,"Winslow Lindbergh Regional Airport (Winslow, US)",35.021900177,-110.722999573,1.0
IPL,"Imperial County Airport (Imperial, US)",32.83539,-115.574026,1.0
IPT,"Williamsport Regional Airport (Williamsport, US)",41.242126,-76.92245,1.0
IRK,"Kirksville Regional Airport (Kirksville, US)",40.09349822998047,-92.5448989868164,1.0
ISM,"Kissimmee Gateway Airport (Orlando, US)",28.2898006439,-81.4371032715,1.0
ISO,"Kinston Regional Jetport At Stallings Field (Kinston, US)",35.331401825,-77.60880279540001,1.0
ISP,"Long Island MacArthur Airport (Islip, US)",40.796324,-73.101703,1.0
ITH,"Ithaca Tompkins Regional Airport (Ithaca, US)",42.49100112915039,-76.4583969116211,1.0
AZA,"Mesa Gateway Airport (Mesa, US)",33.3078,-111.654999,1.0
JAC,"Jackson Hole Airport (Jackson, US)",43.6073,-110.737999,1.0
JAN,"Jackson-Medgar Wiley Evers International Airport (Jackson, US)",32.311199,-90.075897,1.0
JAX,"Jacksonville International Airport (Jacksonville, US)",30.492469,-81.687813,1.3
JBR,"Jonesboro Municipal Airport (Jonesboro, US)",35.83169937133789,-90.64640045166016,1.0
JCT,"Kimble County Airport (Junction, US)",30.5112991333,-99.7634963989,1.0
JFK,"John F. Kennedy International Airport (New York, US)",40.639447,-73.779317,1.3
JHW,"Chautauqua County-Jamestown Airport (Jamestown, US)",42.15425,-79.254008,1.0
JLN,"Joplin Regional Airport (Joplin, US)",37.151798,-94.498299,1.0
JMS,"Jamestown Regional Airport (Jamestown, US)",46.92969894,-98.67819977,1.0
USA,"Concord-Padgett Regional Airport (Concord, US)",35.387798,-80.709099,1.0
JST,"John Murtha Johnstown Cambria County Airport (Johnstown, US)",40.31610107421875,-78.83390045166016,1.0
JXN,"Jackson County Airport/Reynolds Field (Jackson, US)",42.260509,-84.463019,1.0
KLS,"Southwest Washington Regional Airport (Kelso, US)",46.11800003049999,-122.898002625,1.0
LAA,"Southeast Colorado Regional Airport (Lamar, US)",38.066407,-102.691373,1.0
LAF,"Purdue University Airport (West Lafayette, US)",40.412875,-86.939363,1.0
LAL,"Lakeland Linder International Airport (Lakeland, US)",27.989267,-82.020715,1.0
LAN,"Capital Region International Airport (Lansing, US)",42.777582,-84.585721,1.0
LAR,"Laramie Regional Airport (Laramie, US)",41.31209945678711,-105.67500305175781,1.0
LAS,"Harry Reid International Airport (Las Vegas, US)",36.083361,-115.151817,1.3
LAW,"Lawton Fort Sill Regional Airport (Lawton, US)",34.567699,-98.416603,1.0
LAX,"Los Angeles International Airport (Los Angeles, US)",33.942501,-118.407997,1.3
LBB,"Lubbock Preston Smith International Airport (Lubbock, US)",33.663601,-101.822998,1.0
LBE,"Arnold Palmer Regional Airport (Latrobe, US)",40.275902,-79.4048,1.0
LBF,"North Platte Regional Airport Lee Bird Field (North Platte, US)",41.12620163,-100.6839981,1.0
LBL,"Liberal Mid-America Regional Airport (Liberal, US)",37.0442009,-100.9599991,1.0
LBT,"Lumberton Regional Airport (Lumberton, US)",34.610773,-79.05943,1.0
LJN,"Texas Gulf Coast Regional Airport (Angleton, US)",29.108601,-95.462097,1.0
LCH,"Lake Charles Regional Airport (Lake Charles, US)",30.126100540161133,-93.22329711914062,1.0
LCK,"Rickenbacker International Airport (Columbus, US)",39.813801,-82.927803,1.0
LEB,"Lebanon Municipal Airport (Lebanon, US)",43.626098632799994,-72.30419921880001,1.0
LEE,"Leesburg International Airport (Leesburg, US)",28.82309914,-81.80870056,1.0
LEX,"Blue Grass Airport (Lexington, US)",38.035066,-84.606738,1.0
LFI,"Langley Air Force Base (Hampton, US)",37.082901,-76.360497,1.0
LFK,"Angelina County Airport (Lufkin, US)",31.2339992523,-94.75,1.0
LFT,"Lafayette Regional Airport (Lafayette, US)",30.205299,-91.987602,1.0
LGA,"LaGuardia Airport (New York, US)",40.777199,-73.872597,1.3
LGB,"Long Beach International Airport (Long Beach, US)",33.816523,-118.149891,1.3
LGU,"Logan-Cache Airport (Logan, US)",41.7911987305,-111.851997375,1.0
LIT,"Bill & Hillary Clinton National Airport/Adams Field (Little Rock, US)",34.729222,-92.223591,1.0
LMT,"Crater Lake-Klamath Regional Airport (Klamath Falls, US)",42.156101,-121.733002,1.0
LND,"Hunt Field (Lander, US)",42.815201,-108.730003,1.0
LNK,"Lincoln Airport (Lincoln, US)",40.844882,-96.76178,1.0
LNS,"Lancaster Airport (Lancaster, US)",40.121700286865234,-76.29609680175781,1.0
LOL,"Derby Field (Lovelock, US)",40.0663986206,-118.565002441,1.0
LOU,"Bowman Field (Louisville, US)",38.2280006409,-85.6636962891,1.0
LOZ,"London-Corbin Airport/Magee Field (London, US)",37.0821990967,-84.08489990230001,1.0
LRD,"Laredo International Airport (Laredo, US)",27.5438,-99.461601,1.0
LRF,"Little Rock Air Force Base (Jacksonville, US)",34.916900634799994,-92.14969635010002,1.0
LRU,"Las Cruces International Airport (Las Cruces, US)",32.289398,-106.921997,1.0
LSE,"La Crosse Regional Airport (La Crosse, US)",43.879002,-91.256699,1.0
LSF,"Lawson Army Air Field (Fort Benning, US)",32.332546,-84.988003,1.0
LSV,"Nellis Air Force Base (Las Vegas, US)",36.2361984253,-115.033996582,1.0
LTS,"Altus Air Force Base (Altus, US)",34.667099,-99.266701,1.0
LUF,"Luke Air Force Base (Glendale, US)",33.535,-112.383003,1.0
LUK,"Cincinnati Municipal Airport Lunken Field (Cincinnati, US)",39.102357,-84.418945,1.0
LVM,"Mission Field (Livingston, US)",45.6994018555,-110.447998047,1.0
LVS,"Las Vegas Municipal Airport (Las Vegas, US)",35.654202,-105.141998,1.0
LWB,"Greenbrier Valley Airport (Lewisburg, US)",37.857914,-80.400438,1.0
LWM,"Lawrence Municipal Airport (Lawrence, US)",42.717201232899995,-71.1233978271,1.0
LWS,"Lewiston Nez Perce County Airport (Lewiston, US)",46.3745002746582,-117.01499938964844,1.0
LWT,"Lewistown Municipal Airport (Lewistown, US)",47.048429,-109.466143,1.0
LYH,"Lynchburg Regional Airport - Preston Glenn Field (Lynchburg, US)",37.326698,-79.200401,1.0
MAF,"Midland International Air and Space Port (Midland, US)",31.942499,-102.202003,1.0
MBG,"Mobridge Municipal Airport (Mobridge, US)",45.54650116,-100.4079971,1.0
MBS,"MBS International Airport (Freeland, US)",43.533181,-84.083104,1.0
MCB,"McComb-Pike County Airport / John E Lewis Field (McComb, US)",31.178499,-90.471901,1.0
MCC,"McClellan Airfield (Sacramento, US)",38.667599,-121.401001,1.0
MCE,"Merced Regional Macready Field (Merced, US)",37.284698,-120.514,1.0
MCF,"MacDill Air Force Base (Tampa, US)",27.8493,-82.521202,1.0
MCI,"Kansas City International Airport (Kansas City, US)",39.301699,-94.713893,1.3
MCK,"McCook Ben Nelson Regional Airport (McCook, US)",40.207787,-100.592794,1.0
MCN,"Middle Georgia Regional Airport (Macon, US)",32.69279861450195,-83.64920043945312,1.0
MCO,"Orlando International Airport (Orlando, US)",28.429399490356445,-81.30899810791016,1.3
MCW,"Mason City Municipal Airport (Mason City, US)",43.159801,-93.329716,1.0
MDH,"Southern Illinois Airport (Murphysboro, US)",37.778099,-89.251999,1.0
MDT,"Harrisburg International Airport (Harrisburg, US)",40.192838,-76.762333,1.0
MDW,"Chicago Midway International Airport (Chicago, US)",41.785999,-87.752403,1.3
MEI,"Key Field / Meridian Regional Airport (Meridian, US)",32.3326,-88.7519,1.0
MEM,"Memphis International Airport (Memphis, US)",35.043845,-89.97634,1.3
MER,"Castle Airport (Merced, US)",37.38050079,-120.5680008,1.0
MFD,"Mansfield Lahm Regional Airport (Mansfield, US)",40.82139968869999,-82.5166015625,1.0
MFE,"McAllen Miller International Airport (McAllen, US)",26.176141,-98.237965,1.0
MFR,"Rogue Valley International-Medford Airport (Medford, US)",42.374199,-122.873001,1.0
MGC,"Michigan City Municipal Airport (Michigan City, US)",41.7033,-86.821198,1.0
MGE,"Dobbins Air Reserve Base (Marietta, US)",33.915401,-84.516296,1.0
MGM,"Montgomery Regional (Dannelly Field) Airport (Montgomery, US)",32.300598,-86.393997,1.0
MGW,"Morgantown Municipal Airport Walter L. (Bill) Hart Field (Morgantown, US)",39.643305,-79.917598,1.0
MHK,"Manhattan Regional Airport (Manhattan, US)",39.14099884033203,-96.6707992553711,1.0
MHR,"Sacramento Mather Airport (Sacramento, US)",38.554744,-121.297989,1.0
MHT,"Manchester-Boston Regional Airport (Manchester, US)",42.932598,-71.435699,1.0
MHV,"Mojave Air &  Space Port (Mojave, US)",35.056391,-118.145342,1.0
MIA,"Miami International Airport (Miami, US)",25.796011,-80.289751,1.3
MIB,"Minot Air Force Base (Minot, US)",48.4156,-101.358002,1.0
MIE,"Delaware County Johnson Field (Muncie, US)",40.242298,-85.395897,1.0
MIV,"Millville Municipal Airport (Millville, US)",39.367802,-75.072197,1.0
MKC,"Charles B. Wheeler Downtown Airport (Kansas City, US)",39.123199,-94.592796,1.0
MKE,"General Mitchell International Airport (Milwaukee, US)",42.947201,-87.896599,1.3
MKG,"Muskegon County Airport (Muskegon, US)",43.169498,-86.238197,1.0
MKL,"McKellar-Sipes Regional Airport (Jackson, US)",35.599899,-88.915604,1.0
MLB,"Melbourne Orlando International Airport (Melbourne, US)",28.102009,-80.641088,1.0
MLC,"Mc Alester Regional Airport (Mc Alester, US)",34.882401,-95.783501,1.0
MLI,"Quad City International Airport (Moline, US)",41.448502,-90.5075,1.0
MLS,"Miles City Airport - Frank Wiley Field (Miles City, US)",46.427268,-105.885372,1.0
MLU,"Monroe Regional Airport (Monroe, US)",32.510899,-92.037697,1.0
MMH,"Mammoth Yosemite Airport (Mammoth Lakes, US)",37.625381,-118.84306,1.0
MMT,"Mc Entire Joint National Guard Base (Eastover, US)",33.92079926,-80.80130005,1.0
MMU,"Morristown Municipal Airport (Morristown, US)",40.799062,-74.414949,1.0
MOB,"Mobile Regional Airport (Mobile, US)",30.6912,-88.242798,1.0
MOD,"Modesto City Co-Harry Sham Field (Modesto, US)",37.625801,-120.954002,1.0
MOT,"Minot International Airport (Minot, US)",48.25801,-101.279123,1.0
MPV,"Edward F Knapp State Airport (Barre/Montpelier, US)",44.20349884,-72.56230164,1.0
MQY,"Smyrna Airport (Smyrna, US)",36.0089988708,-86.5201034546,1.0
MRB,"Eastern WV Regional Airport/Shepherd Field (Martinsburg, US)",39.40190125,-77.98459625,1.0
MRY,"Monterey Regional Airport (Monterey, US)",36.586777,-121.844183,1.0
MSL,"Northwest Alabama Regional Airport (Muscle Shoals, US)",34.745123,-87.612981,1.0
MSN,"Dane County Regional Truax Field (Madison, US)",43.1399,-89.337502,1.0
MSO,"Missoula Montana Airport (Missoula, US)",46.915816,-114.091107,1.0
MSP,"Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field (Minneapolis, US)",44.880081,-93.221741,1.3
MSS,"Massena International Airport Richards Field (Massena, US)",44.936157,-74.844304,1.0
MSY,"Louis Armstrong New Orleans International Airport (New Orleans, US)",29.993401,-90.264673,1.3
MTC,"Selfridge Air National Guard Base Airport (Mount Clemens, US)",42.613463,-82.836919,1.0
MTH,"Florida Keys Marathon International Airport (Marathon, US)",24.726006,-81.05138,1.0
MTJ,"Montrose Regional Airport (Montrose, US)",38.5098,-107.893997,1.0
MTN,"Martin State Airport (Baltimore, US)",39.325699,-76.413803,1.0
MUI,"Muir Army Air Field (Fort Indiantown Gap) Airport (Fort Indiantown Gap(Annville), US)",40.435214,-76.568661,1.0
MUO,"Mountain Home Air Force Base (Mountain Home, US)",43.043598,-115.872002,1.0
MWA,"Veterans Airport of Southern Illinois (Marion, US)",37.751208,-89.016568,1.0
MWH,"Grant County International Airport (Moses Lake, US)",47.20769882,-119.3199997,1.0
MWL,"Mineral Wells Regional Airport (Mineral Wells, US)",32.781601,-98.060204,1.0
MXF,"Maxwell Air Force Base (Montgomery, US)",32.3829,-86.365799,1.0
MYL,"McCall Municipal Airport (McCall, US)",44.888837,-116.101112,1.0
MYR,"Myrtle Beach International Airport (Myrtle Beach, US)",33.679699,-78.928299,1.3
MYV,"Yuba County Airport (Marysville, US)",39.09780121,-121.5699997,1.0
NBG,"New Orleans NAS JRB/Alvin Callender Field (New Orleans, US)",29.82530022,-90.03500366,1.0
NEL,"Lakehurst Maxfield Field Airport (Lakehurst, US)",40.03329849,-74.353302,1.0
NEW,"Lakefront Airport (New Orleans, US)",30.042400360107,-90.028297424316,1.0
NFL,"Fallon Naval Air Station (Fallon, US)",39.41659927,-118.7009964,1.0
FWH,"NAS Fort Worth JRB / Carswell Field (Fort Worth, US)",32.769199,-97.441498,1.0
NGP,"Naval Air Station Corpus Christi Truax Field (Corpus Christi, US)",27.6926,-97.2911,1.0
NGU,"Norfolk Naval Station (Chambers Field) (Norfolk, US)",36.937599,-76.289299,1.0
NHK,"Patuxent River Naval Air Station (Trapnell Field) (Patuxent River, US)",38.285999,-76.411797,1.0
NIP,"Jacksonville Naval Air Station (Towers Field) (Jacksonville, US)",30.2358,-81.680603,1.0
NJK,"El Centro NAF Airport (Vraciu Field) (El Centro, US)",32.829201,-115.671996,1.0
NKX,"Miramar Marine Corps Air Station - Mitscher Field (San Diego, US)",32.86840057,-117.1429977,1.0
NLC,"Lemoore Naval Air Station (Reeves Field) Airport (Lemoore, US)",36.33300018,-119.9520035,1.0
NPA,"Naval Air Station Pensacola Forrest Sherman Field (Pensacola, US)",30.352699,-87.318604,1.0
